X,Y,Z,EDA,HR,TEMP,id,datetime,label,anomaly_flag
28,-60,1,6.845632,110.97,31.62,18,21:23:00,2,0
-74,68,-94,7.327837,103.21,31.31,9,21:24:00,2,0
29,70,-70,7.295593,100.34,31.63,16,21:25:00,2,0
38,89,-71,7.23998,98.89,31.59,18,21:26:00,2,0
-35,82,6,6.88702,105.48,31.49,10,21:27:00,2,0
-77,-96,-2,8.35420898779252,118.49562194995534,31.19,4,21:28:00,2,1
0,-5,72,7.129001,106.93,31.41,1,21:29:00,2,0
85,-49,-78,6.407059,95.9,31.28,6,21:30:00,1,0
-64,-53,59,6.487307,92.88,31.21,6,21:31:00,1,0
14,4,79,6.337035,92.97,31.22,2,21:32:00,1,0
5,53,-83,8.862699618933977,113.35779256237468,31.24,15,21:33:00,1,0
79,61,43,6.554071,91.04,31.15,5,21:34:00,1,0
-48,69,-22,6.115499,95.23,31.18,2,21:35:00,1,0
51,-45,-94,6.421628,98.34,31.32,4,21:36:00,1,0
-43,-16,-32,6.440308,94.25,31.18,8,21:37:00,1,0
76,-26,-43,6.348041,102.12,31.37,18,21:38:00,1,0
99,7,44,6.571741,90.83,31.12,5,21:39:00,1,0
8,60,-1,6.387982,97.63,31.47,6,21:40:00,1,0
59,45,-43,6.200616,96.58,31.18,2,21:41:00,1,0
21,68,-3,6.567579,94.96,31.19,7,21:42:00,1,0
-75,20,90,6.450926,96.15,31.25,12,21:43:00,1,0
20,27,-47,6.246578,92.37,31.16,18,21:44:00,1,0
-83,-37,37,6.466765,90.24,31.2,18,21:45:00,1,0
-35,3,90,6.43678,91.54,31.23,13,21:46:00,1,0
63,77,83,6.449245,90.43,31.34,9,21:47:00,1,0
66,34,98,6.334505,96.78,31.1,17,21:48:00,1,0
15,95,-3,6.323382,98.42,31.28,13,21:49:00,1,0
32,-41,-24,6.474594,91.51,31.23,14,21:50:00,1,0
-54,75,37,6.52175,95.61,31.21,1,21:51:00,1,0
62,19,-51,6.296051,94.77,31.07,1,21:52:00,1,0
-33,-80,-10,6.392821,94.17,31.15,10,21:53:00,1,0
96,-48,12,6.62443,96.24,31.2,18,21:54:00,1,0
94,6,12,6.283883,97.13,31.24,8,21:55:00,1,0
79,51,-48,6.397548,91.74,31.18,6,21:56:00,1,0
-41,13,7,6.378318,91.91,31.52,7,21:57:00,1,0
10,-92,-95,6.352995,96.76,31.24,6,21:58:00,1,0
-85,4,-78,6.250802,98.27,31.22,11,21:59:00,1,0
-61,81,-91,5.650824,80.25,31.2,2,22:00:00,0,0
34,14,-85,5.731268,88.72,30.92,13,22:01:00,0,0
15,35,-14,5.758902,85.17,30.78,16,22:02:00,0,0
-44,32,-57,6.000374,81.81,31.09,7,22:03:00,0,0
65,-55,-1,5.769611,84.42,30.92,11,22:04:00,0,0
-38,11,65,5.887507,86.68,31.01,15,22:05:00,0,0
-44,87,13,5.678594,80.48,30.96,12,22:06:00,0,0
51,52,89,5.840475,82.08,30.87,8,22:07:00,0,0
21,90,49,5.921076,85.99,31.02,1,22:08:00,0,0
81,-87,-1,5.735155,83.28,30.89,1,22:09:00,0,0
-29,-57,6,5.749813,81.91,31.07,2,22:10:00,0,0
-69,-45,-7,5.91351,83.11,30.86,7,22:11:00,0,0
48,39,-90,5.847555,85.94,31.02,6,22:12:00,0,0
1,-24,-75,5.943113,84.45,30.77,14,22:13:00,0,0
-7,-27,27,5.867199,82.67,31.07,10,22:14:00,0,0
81,91,1,5.90895,83.21,30.98,15,22:15:00,0,0
8,-44,39,5.805773,83.65,31.07,13,22:16:00,0,0
-67,-80,78,5.769175,85.78,31.04,9,22:17:00,0,0
91,29,76,5.919914,84.55,30.8,13,22:18:00,0,0
-84,86,41,5.903985,84.98,31.06,10,22:19:00,0,0
-46,-92,5,5.895194,87.7,31.19,15,22:20:00,0,0
-88,76,-28,5.699627,86.04,30.86,1,22:21:00,0,0
7,-22,-98,5.914252,86.07,31.07,17,22:22:00,0,0
-50,6,-80,5.88966,85.5,30.91,9,22:23:00,0,0
4,-6,76,5.766587,85.31,31.02,1,22:24:00,0,0
-59,-32,84,5.771534,84.55,31.03,11,22:25:00,0,0
-74,-51,86,5.933265,86.25,30.91,3,22:26:00,0,0
67,14,-15,5.969801,83.84,31.09,9,22:27:00,0,0
-99,94,-86,5.805166,86.5,31.03,14,22:28:00,0,0
12,-62,-81,5.933389,85.5,31.19,1,22:29:00,0,0
-17,-60,74,6.008176,84.56,30.84,6,22:30:00,0,0
-9,-92,-55,5.998462,82.45,31.0,6,22:31:00,0,0
-39,3,19,5.827203,85.58,31.26,8,22:32:00,0,0
72,10,-2,5.682414,85.99,30.93,6,22:33:00,0,0
24,-73,40,5.76676,81.95,31.05,13,22:34:00,0,0
-47,8,-37,5.873467,83.22,30.9,5,22:35:00,0,0
4,94,-66,5.786209,84.44,31.04,9,22:36:00,0,0
-30,-30,18,5.663527,84.86,30.92,4,22:37:00,0,0
75,-78,-11,5.578312,84.84,30.9,8,22:38:00,0,0
33,-77,19,5.650953,81.77,31.05,10,22:39:00,0,0
-62,-9,-35,6.090637,83.13,31.09,13,22:40:00,0,0
68,-69,79,5.863795,88.15,30.9,5,22:41:00,0,0
-31,35,86,5.672442,83.12,30.98,14,22:42:00,0,0
-42,-13,-85,5.938251,83.94,31.04,18,22:43:00,0,0
95,-51,70,5.661611,84.47,31.05,16,22:44:00,0,0
52,99,45,6.052667,86.7,31.08,18,22:45:00,0,0
-75,75,-87,5.94886,85.36,31.06,17,22:46:00,0,0
82,39,44,5.887055,89.3,31.11,9,22:47:00,0,0
47,-100,-92,5.903088,86.12,30.95,15,22:48:00,0,0
-97,56,-14,5.841201,85.95,31.05,3,22:49:00,0,0
-76,97,-34,5.747104,86.85,31.0,7,22:50:00,0,0
-4,-29,60,5.735238,87.43,30.99,16,22:51:00,0,0
-80,14,-66,5.854525,86.52,31.1,11,22:52:00,0,0
22,-59,91,5.875554,85.3,30.83,2,22:53:00,0,0
-83,-38,99,5.80969,82.27,31.25,8,22:54:00,0,0
-17,99,-88,5.828717,85.84,31.01,8,22:55:00,0,0
27,-95,57,5.776616,84.05,31.1,10,22:56:00,0,0
-47,-79,84,5.960337,84.26,30.85,9,22:57:00,0,0
39,41,-71,5.608673,87.73,30.9,9,22:58:00,0,0
-26,-36,74,5.68519,83.57,31.04,7,22:59:00,0,0
-12,-84,33,6.590965,95.32,31.17,15,23:00:00,1,0
45,59,96,6.154927,91.5,31.32,12,23:01:00,1,0
66,86,34,6.460985,94.47,31.21,11,23:02:00,1,0
-19,75,87,6.402916,95.01,31.4,11,23:03:00,1,0
6,-10,-8,6.470509,96.28,31.17,17,23:04:00,1,0
66,95,37,6.568106,98.53,31.15,9,23:05:00,1,0
8,-12,-57,6.431796,91.36,31.01,15,23:06:00,1,0
33,19,-29,6.68227,91.33,31.25,2,23:07:00,1,0
-67,86,-20,6.309934,90.72,31.06,12,23:08:00,1,0
-67,81,-81,6.456504,92.1,31.25,14,23:09:00,1,0
-66,10,-62,6.354851,91.43,31.23,8,23:10:00,1,0
24,45,-18,6.156756,97.07,31.18,5,23:11:00,1,0
70,92,68,6.414716,99.05,31.26,6,23:12:00,1,0
-79,-72,36,6.205306,93.45,31.17,14,23:13:00,1,0
31,-61,43,6.729218,103.15,31.07,11,23:14:00,1,0
-6,-3,99,6.500904,100.0,31.08,7,23:15:00,1,0
61,-21,92,6.306301,95.87,31.2,7,23:16:00,1,0
-75,19,-95,6.192329,91.12,31.2,14,23:17:00,1,0
20,-38,28,6.335359,89.09,31.09,13,23:18:00,1,0
-58,72,-36,6.420257,96.66,31.13,3,23:19:00,1,0
23,-33,15,6.301081,93.43,31.2,17,23:20:00,1,0
-18,22,33,6.601123,91.38,31.18,10,23:21:00,1,0
55,72,-64,6.614448,90.73,31.16,5,23:22:00,1,0
-56,7,57,8.0309921239949,111.39360314523586,31.12,5,23:23:00,1,0
-24,62,-84,6.497558,91.66,31.25,18,23:24:00,1,0
18,-85,-26,6.242568,95.04,31.27,4,23:25:00,1,0
-35,-62,55,6.509691,93.22,31.1,2,23:26:00,1,0
-29,-59,-15,6.313129,93.5,31.23,11,23:27:00,1,0
-55,-77,14,6.253476,95.58,31.14,8,23:28:00,1,0
-33,35,-43,6.169258,94.5,31.35,15,23:29:00,1,0
-57,-4,-66,6.837906,99.64,31.49,1,23:30:00,2,0
-21,-72,-70,6.936468,105.78,31.29,10,23:31:00,2,0
-14,34,59,7.113764,97.84,31.56,1,23:32:00,2,0
-65,54,97,7.050736,107.58,31.42,10,23:33:00,2,0
42,94,64,6.896878,105.09,31.42,13,23:34:00,2,0
68,-29,15,7.322276,102.31,31.74,11,23:35:00,2,0
-81,-1,-67,7.2696,105.7,31.51,2,23:36:00,2,0
-10,85,82,7.110194,109.35,31.74,3,23:37:00,2,0
-13,14,1,6.929243,111.02,31.74,17,23:38:00,2,0
93,60,3,7.239245,108.05,31.68,4,23:39:00,2,0
-7,-34,-4,7.574282,106.6,31.49,13,23:40:00,2,0
9,86,-23,6.634747,103.73,31.52,11,23:41:00,2,0
-43,-99,-23,7.148575,105.04,31.29,7,23:42:00,2,0
-93,83,63,6.976549,95.01,31.5,5,23:43:00,2,0
4,-48,-73,7.211892,105.77,31.68,15,23:44:00,2,0
-22,-100,67,7.468996,109.15,31.67,4,23:45:00,2,0
15,57,-1,6.965594,100.03,31.45,16,23:46:00,2,0
20,38,61,7.02161,100.31,31.47,16,23:47:00,2,0
-2,-3,-75,7.343259,102.64,31.62,7,23:48:00,2,0
-89,-56,35,8.34863623102866,113.93113729511484,31.47,9,23:49:00,2,1
-91,88,-61,7.001325,101.07,31.63,12,23:50:00,2,0
54,94,-19,7.06351,105.81,31.52,5,23:51:00,2,0
-63,-81,-23,7.038917,110.67,31.61,5,23:52:00,2,0
96,-6,-72,7.103676,99.6,31.33,15,23:53:00,2,0
-18,-44,51,6.771329,100.97,31.42,10,23:54:00,2,0
31,49,-95,7.100997,104.28,31.34,11,23:55:00,2,0
-51,67,-1,7.189852,107.19,31.46,18,23:56:00,2,0
-88,-13,-21,7.224427,104.63,31.35,12,23:57:00,2,0
-22,-85,-84,7.386502,109.04,31.34,13,23:58:00,2,0
-17,50,96,7.215017,115.35,31.7,9,23:59:00,2,0
-63,27,-42,6.386814,95.55,31.31,4,00:00:00,1,0
70,-89,11,6.224692,96.31,31.19,14,00:01:00,1,0
-66,-57,-62,6.341496,98.32,31.03,17,00:02:00,1,0
-93,23,0,6.595269,99.29,31.42,3,00:03:00,1,0
-27,57,-58,6.14674,98.46,31.25,12,00:04:00,1,0
-20,70,-24,6.322759,92.24,31.0,17,00:05:00,1,0
69,-68,-58,6.47528,98.76,31.34,14,00:06:00,1,0
-73,-87,53,6.1732,94.68,31.34,10,00:07:00,1,0
-77,3,-31,6.218178,92.98,31.09,7,00:08:00,1,0
-30,-68,-95,6.413823,93.85,31.22,16,00:09:00,1,0
-14,-77,-33,6.406314,99.21,31.34,15,00:10:00,1,0
59,-65,48,6.207757,96.56,31.17,16,00:11:00,1,0
-60,-25,6,6.551705,97.17,31.28,2,00:12:00,1,0
28,-15,-100,6.369202,104.59,31.16,2,00:13:00,1,0
6,29,-6,6.445681,92.74,31.2,2,00:14:00,1,0
-82,26,15,6.32606,98.11,31.41,17,00:15:00,1,0
96,25,-91,6.517853,93.42,31.18,4,00:16:00,1,0
26,-71,13,6.411126,94.31,31.22,5,00:17:00,1,0
-57,69,-91,6.175586,84.51,31.28,9,00:18:00,1,0
43,-55,40,6.536605,94.0,31.04,6,00:19:00,1,0
-9,22,-81,6.410238,95.91,31.17,1,00:20:00,1,0
6,40,95,6.24749,96.36,31.31,6,00:21:00,1,0
63,-34,20,6.492016,93.84,31.07,15,00:22:00,1,0
44,21,-3,6.543107,93.55,31.27,1,00:23:00,1,0
-57,20,41,6.51015,96.43,31.04,12,00:24:00,1,0
44,-57,31,6.177777,91.5,31.07,17,00:25:00,1,0
89,-70,8,6.236806,90.27,31.15,16,00:26:00,1,0
41,-99,39,6.311079,96.05,31.39,17,00:27:00,1,0
83,52,-10,6.380055,98.97,31.41,7,00:28:00,1,0
86,32,71,6.458876,98.65,31.07,10,00:29:00,1,0
81,71,51,5.765611,86.21,31.05,1,00:30:00,0,0
-92,-22,-14,5.672174,81.21,31.05,12,00:31:00,0,0
56,-96,-97,5.725885,86.05,31.15,15,00:32:00,0,0
24,2,-72,5.905777,83.43,31.07,3,00:33:00,0,0
-68,-30,-91,5.954667,85.29,31.07,16,00:34:00,0,0
-3,-62,6,5.920451,84.52,30.92,13,00:35:00,0,0
94,75,-81,5.741298,84.88,31.07,9,00:36:00,0,0
35,53,-63,5.858071,83.8,31.13,3,00:37:00,0,0
-37,39,80,5.640304,84.63,31.13,11,00:38:00,0,0
71,-73,6,5.874909,82.1,30.91,14,00:39:00,0,0
17,27,-75,5.790562,86.05,31.1,1,00:40:00,0,0
-26,7,-86,5.777409,84.68,30.85,14,00:41:00,0,0
33,52,-84,5.706661,86.2,30.92,9,00:42:00,0,0
60,85,75,5.759207,87.18,31.11,9,00:43:00,0,0
73,-46,-39,5.715431,86.5,31.01,7,00:44:00,0,0
-17,33,-42,5.886866,85.06,31.0,6,00:45:00,0,0
14,23,81,5.811218,81.55,30.97,7,00:46:00,0,0
-65,-44,20,5.835728,83.35,30.98,11,00:47:00,0,0
19,60,1,5.885876,85.37,31.03,16,00:48:00,0,0
-86,93,-71,5.79409,86.34,31.05,4,00:49:00,0,0
-42,-77,-13,5.895375,86.24,30.91,14,00:50:00,0,0
89,-67,-63,5.783337,87.52,31.0,15,00:51:00,0,0
90,14,-60,5.753272,86.21,30.84,13,00:52:00,0,0
-2,-40,24,5.665412,85.53,31.2,1,00:53:00,0,0
57,-48,78,5.699242,82.17,30.8,10,00:54:00,0,0
-9,-98,-60,5.766683,87.62,31.11,1,00:55:00,0,0
-4,-42,-27,5.69833,84.4,31.1,10,00:56:00,0,0
-87,48,85,5.799869,83.29,31.11,6,00:57:00,0,0
-44,3,-56,5.956614,83.83,31.16,2,00:58:00,0,0
-75,36,-50,5.764967,84.93,31.09,14,00:59:00,0,0
-4,-75,3,5.703871,83.52,31.1,7,01:00:00,0,0
12,-45,-44,5.921252,86.03,30.99,5,01:01:00,0,0
-1,80,-55,5.864345,88.15,31.01,15,01:02:00,0,0
-30,-88,44,5.684738,87.21,31.04,17,01:03:00,0,0
-39,-81,83,5.682771,84.89,30.83,17,01:04:00,0,0
86,52,9,5.776736,83.68,31.08,12,01:05:00,0,0
24,44,-22,5.926146,89.88,31.17,6,01:06:00,0,0
-81,1,-37,5.680306,84.81,30.9,4,01:07:00,0,0
64,-39,-15,8.139681988668347,96.32107094343272,31.1,9,01:08:00,0,0
-37,77,-49,5.84865,87.16,31.03,17,01:09:00,0,0
-22,-42,54,5.86664,89.8,31.01,15,01:10:00,0,0
38,-13,32,5.951156,79.71,30.77,7,01:11:00,0,0
48,74,62,5.826932,83.58,31.06,12,01:12:00,0,0
50,-62,45,5.56806,84.95,31.03,14,01:13:00,0,0
-7,85,65,5.754132,83.73,31.04,15,01:14:00,0,0
-28,-66,28,5.813131,84.65,30.97,14,01:15:00,0,0
-94,9,43,5.995949,85.5,31.07,18,01:16:00,0,0
48,37,-69,5.899647,84.64,31.07,6,01:17:00,0,0
17,21,4,5.695657,83.22,31.03,11,01:18:00,0,0
-64,-92,-73,5.823414,82.94,31.0,14,01:19:00,0,0
48,72,25,5.74267,84.45,31.11,3,01:20:00,0,0
-97,89,35,5.726381,83.51,31.05,17,01:21:00,0,0
-46,-34,35,5.739053,84.84,30.87,5,01:22:00,0,0
12,-9,-33,5.836886,89.13,31.07,18,01:23:00,0,0
-83,97,76,5.843557,83.49,31.01,12,01:24:00,0,0
-97,69,25,5.788889,84.33,30.87,5,01:25:00,0,0
-95,51,80,5.878303,85.7,31.01,7,01:26:00,0,0
55,-59,-39,5.695213,86.04,31.07,11,01:27:00,0,0
-2,91,-24,5.843269,85.65,31.03,15,01:28:00,0,0
-22,95,-95,5.555871,84.14,31.0,2,01:29:00,0,0
-79,-29,5,6.473626,94.62,31.24,11,01:30:00,1,0
-12,48,52,6.2745,96.53,31.13,9,01:31:00,1,0
54,-99,-73,6.39469,93.25,31.26,11,01:32:00,1,0
-69,59,98,6.34159,97.24,31.39,14,01:33:00,1,0
68,40,17,6.345334,96.08,31.21,4,01:34:00,1,0
-60,45,19,6.256824,88.22,31.12,4,01:35:00,1,0
18,12,-66,6.289778,97.45,31.07,4,01:36:00,1,0
-88,-39,-7,6.121751,93.7,31.23,15,01:37:00,1,0
-24,8,-5,6.49583,93.94,31.08,13,01:38:00,1,0
80,-91,99,6.359657,89.14,31.31,6,01:39:00,1,0
94,-92,33,6.400055,92.08,31.14,1,01:40:00,1,0
76,-2,-2,6.310073,95.9,31.17,3,01:41:00,1,0
81,61,58,6.241812,92.95,31.16,14,01:42:00,1,0
87,-81,-81,6.666294,97.19,31.1,17,01:43:00,1,0
33,-10,-92,6.433333,96.16,31.23,7,01:44:00,1,0
34,-64,-12,6.238224,91.62,31.25,4,01:45:00,1,0
-20,83,-67,6.481919,91.86,31.37,9,01:46:00,1,0
-33,-24,1,6.374564,93.51,31.21,12,01:47:00,1,0
96,-76,0,6.122644,95.88,31.16,14,01:48:00,1,0
-33,21,65,6.335635,92.44,31.02,14,01:49:00,1,0
-83,-69,-99,6.760694,96.79,31.3,9,01:50:00,1,0
-63,-100,96,6.387921,97.52,31.38,14,01:51:00,1,0
35,-85,13,6.448548,96.71,31.15,8,01:52:00,1,0
-67,-83,8,6.288057,96.94,31.26,12,01:53:00,1,0
92,-30,8,6.389222,94.88,31.21,18,01:54:00,1,0
84,75,70,6.395146,95.13,31.11,3,01:55:00,1,0
-32,-32,95,6.244085,95.12,31.3,8,01:56:00,1,0
69,59,44,6.229927,95.58,31.21,6,01:57:00,1,0
-72,-44,60,6.39236,94.99,31.02,10,01:58:00,1,0
7,0,-5,6.531084,93.5,31.16,1,01:59:00,1,0
-61,90,-76,7.310833,102.03,31.5,6,02:00:00,2,0
-17,77,61,7.01571,100.16,31.58,12,02:01:00,2,0
-89,41,62,7.083774,101.84,31.21,6,02:02:00,2,0
18,85,-53,7.016246,101.66,31.42,9,02:03:00,2,0
27,69,9,7.206045,108.1,31.55,17,02:04:00,2,0
41,52,-55,6.935878,100.72,31.42,16,02:05:00,2,0
47,43,49,7.205174,103.75,31.45,4,02:06:00,2,0
-3,-94,-54,7.321688,103.77,31.46,17,02:07:00,2,0
-49,93,-97,6.87202,103.67,31.42,8,02:08:00,2,0
5,28,-4,8.945413859316622,113.11715552072872,31.54,4,02:09:00,2,0
22,-98,-9,7.046118,99.19,31.71,4,02:10:00,2,0
-40,51,70,7.237491,98.59,31.6,5,02:11:00,2,0
15,22,-95,7.425045,114.03,31.48,12,02:12:00,2,0
-37,41,-20,6.894456,105.78,31.42,7,02:13:00,2,0
-41,-56,-29,7.202862,107.69,31.74,16,02:14:00,2,0
97,31,-52,7.057708,105.5,31.54,7,02:15:00,2,0
-42,-11,-94,7.311437,106.22,31.39,13,02:16:00,2,0
-50,50,-69,7.381998,110.21,31.59,9,02:17:00,2,0
-23,-29,5,6.804419,101.02,31.46,10,02:18:00,2,0
-23,18,-44,6.829107,98.68,31.68,8,02:19:00,2,0
-62,-35,-28,7.05655,108.25,31.76,6,02:20:00,2,0
25,-85,-66,7.207597,110.99,31.62,11,02:21:00,2,0
-73,63,-41,7.488479,109.05,31.66,10,02:22:00,2,0
74,96,-45,7.03179,102.53,31.55,6,02:23:00,2,0
38,-55,-32,7.18416,104.69,31.32,13,02:24:00,2,0
14,-91,40,7.463474,108.37,31.31,15,02:25:00,2,0
17,34,-86,7.589379,106.65,31.44,17,02:26:00,2,0
-35,-97,-98,7.150991,108.63,31.62,3,02:27:00,2,0
-39,-14,-50,6.842555,108.13,31.29,9,02:28:00,2,0
73,-39,76,8.801352407243723,113.40548860012225,31.29,15,02:29:00,2,1
-41,65,-98,6.600562,95.24,31.19,16,02:30:00,1,0
-63,-32,92,6.356593,96.85,31.2,3,02:31:00,1,0
-74,-92,57,6.529755,94.35,31.21,14,02:32:00,1,0
42,14,-28,6.287716,91.09,31.02,17,02:33:00,1,0
51,17,-39,6.549205,101.33,31.3,4,02:34:00,1,0
-79,4,13,6.486486,96.52,31.42,14,02:35:00,1,0
-80,76,3,6.328636,98.81,31.19,9,02:36:00,1,0
-22,79,-5,6.282899,97.25,31.16,16,02:37:00,1,0
-95,-40,-95,6.422416,93.52,31.1,6,02:38:00,1,0
67,98,-39,6.473476,93.65,31.19,16,02:39:00,1,0
85,-26,-7,6.16176,89.39,31.31,3,02:40:00,1,0
96,-57,73,6.385343,91.59,31.24,6,02:41:00,1,0
28,78,90,6.420691,92.14,31.4,1,02:42:00,1,0
-74,23,-15,6.348203,93.19,31.28,4,02:43:00,1,0
27,-92,-78,6.663536,93.21,31.18,13,02:44:00,1,0
-40,-26,53,6.257707,94.77,31.24,4,02:45:00,1,0
-95,-67,-9,6.296401,97.57,31.19,12,02:46:00,1,0
-3,-89,-85,6.385834,95.8,31.13,7,02:47:00,1,0
-63,-22,-2,6.174249,99.35,31.54,1,02:48:00,1,0
41,89,38,6.418608,98.13,31.1,4,02:49:00,1,0
72,35,89,6.473606,92.12,31.12,8,02:50:00,1,0
36,-84,-6,6.055185,92.11,31.28,10,02:51:00,1,0
77,72,15,6.564174,94.63,31.18,16,02:52:00,1,0
82,-55,-70,6.249508,96.38,31.22,2,02:53:00,1,0
-84,4,37,6.481616,90.86,31.54,6,02:54:00,1,0
-11,-97,-39,6.443591,93.25,31.19,17,02:55:00,1,0
32,64,-100,6.372866,94.27,31.35,6,02:56:00,1,0
-77,-70,-73,6.502887,96.47,31.1,13,02:57:00,1,0
80,75,-92,6.296856,91.84,31.21,2,02:58:00,1,0
79,53,-86,6.345967,93.08,31.24,3,02:59:00,1,0
-73,10,-80,5.697722,84.98,31.0,7,03:00:00,0,0
8,-24,61,5.79478,85.39,30.93,17,03:01:00,0,0
14,-63,-70,5.534612,84.1,30.93,2,03:02:00,0,0
-51,25,57,5.77558,85.16,30.92,7,03:03:00,0,0
-49,92,41,5.894632,86.72,31.16,16,03:04:00,0,0
61,8,60,5.635785,86.63,31.1,7,03:05:00,0,0
-18,-56,-21,5.726702,83.15,31.11,10,03:06:00,0,0
-41,-29,85,5.911397,83.08,30.98,16,03:07:00,0,0
-79,2,-89,5.786249,82.81,30.83,1,03:08:00,0,0
66,-41,15,5.796844,85.76,31.02,6,03:09:00,0,0
54,-49,29,5.76483,84.04,30.82,16,03:10:00,0,0
-53,4,66,5.857476,86.06,30.93,10,03:11:00,0,0
45,-62,33,5.697143,83.87,30.95,10,03:12:00,0,0
-50,74,-44,5.755803,86.69,31.02,18,03:13:00,0,0
-25,32,91,5.9521,86.15,30.96,7,03:14:00,0,0
-95,63,11,5.698567,83.31,30.92,10,03:15:00,0,0
-54,1,-21,5.82665,86.73,31.02,2,03:16:00,0,0
59,44,-61,5.803092,83.06,30.92,15,03:17:00,0,0
77,-37,-2,5.989897,84.14,31.04,18,03:18:00,0,0
88,27,34,5.79796,85.37,30.96,18,03:19:00,0,0
48,48,-43,5.860704,88.9,31.05,17,03:20:00,0,0
80,-86,-61,5.911681,86.02,31.11,17,03:21:00,0,0
42,16,32,5.80437,85.42,31.06,2,03:22:00,0,0
92,-24,-41,5.982027,87.14,30.98,2,03:23:00,0,0
-50,68,26,5.713682,86.39,31.07,7,03:24:00,0,0
79,28,-16,5.77729,85.79,30.92,7,03:25:00,0,0
-11,-21,-18,5.8899,83.98,31.01,18,03:26:00,0,0
-94,43,25,5.642846,86.49,30.84,10,03:27:00,0,0
-9,-94,-57,5.9145,84.31,30.99,14,03:28:00,0,0
33,62,97,5.82115,86.09,31.11,9,03:29:00,0,0
-49,-87,86,5.852248,85.85,30.99,11,03:30:00,0,0
-57,33,-14,5.705993,84.88,30.95,8,03:31:00,0,0
42,29,-99,5.864547,84.0,30.8,8,03:32:00,0,0
25,-60,96,5.765671,88.38,30.98,12,03:33:00,0,0
-1,32,10,5.853099,91.43,31.03,14,03:34:00,0,0
-55,91,-29,5.823555,85.34,30.96,4,03:35:00,0,0
25,37,65,5.577156,85.29,30.93,4,03:36:00,0,0
34,-2,36,5.827532,81.15,31.02,4,03:37:00,0,0
49,97,51,5.600393,84.89,30.93,10,03:38:00,0,0
43,40,19,5.705256,83.85,31.07,5,03:39:00,0,0
-100,-71,-77,5.764763,87.05,30.98,14,03:40:00,0,0
-2,-39,-88,5.762488,85.34,31.03,1,03:41:00,0,0
-6,32,53,5.743153,83.95,30.85,15,03:42:00,0,0
-64,56,53,5.809779,87.12,30.97,6,03:43:00,0,0
-67,32,39,5.670437,88.76,31.03,12,03:44:00,0,0
98,-43,-3,5.741703,85.52,31.08,6,03:45:00,0,0
48,39,-88,5.73907,87.63,31.0,8,03:46:00,0,0
21,40,61,5.655253,85.83,30.95,17,03:47:00,0,0
-85,-48,46,5.79856,84.32,30.98,15,03:48:00,0,0
86,29,29,5.775807,90.64,30.91,5,03:49:00,0,0
54,-77,-79,5.829314,87.56,30.98,3,03:50:00,0,0
-97,6,-61,5.781771,85.67,30.93,16,03:51:00,0,0
-81,78,-17,5.741562,85.09,30.93,18,03:52:00,0,0
16,23,-73,5.760328,83.85,31.09,5,03:53:00,0,0
-36,-45,-71,5.751799,83.88,31.23,18,03:54:00,0,0
48,83,-75,5.676542,86.32,31.27,15,03:55:00,0,0
90,85,48,5.790392,86.88,31.02,12,03:56:00,0,0
84,37,-79,6.002596,85.86,30.91,12,03:57:00,0,0
28,61,62,5.79438,86.46,31.09,12,03:58:00,0,0
-64,91,28,5.775463,81.28,31.01,15,03:59:00,0,0
-10,97,42,6.283638,90.62,31.3,7,04:00:00,1,0
-62,-47,50,6.331035,96.54,31.22,16,04:01:00,1,0
-62,-17,45,6.505008,92.71,31.11,4,04:02:00,1,0
-29,-98,89,6.153707,91.86,31.36,9,04:03:00,1,0
-52,-58,37,6.393988,101.99,31.02,13,04:04:00,1,0
-4,69,85,6.284178,96.36,31.25,10,04:05:00,1,0
-96,-66,24,6.332464,94.35,31.18,13,04:06:00,1,0
86,58,-32,6.758049,94.89,31.22,5,04:07:00,1,0
-58,-80,-56,5.999341,103.87,31.22,16,04:08:00,1,0
-58,-77,-19,6.311648,92.19,31.13,5,04:09:00,1,0
-90,90,-33,6.521058,97.59,31.16,1,04:10:00,1,0
55,-59,-41,6.552601,90.86,31.18,8,04:11:00,1,0
98,-30,53,6.239534,97.41,31.18,9,04:12:00,1,0
-17,-3,80,6.479886,95.49,31.22,1,04:13:00,1,0
35,96,60,6.016269,92.78,31.15,7,04:14:00,1,0
-60,60,-72,6.123478,91.67,31.17,12,04:15:00,1,0
-15,-35,13,6.363762,93.33,31.22,9,04:16:00,1,0
55,9,-48,5.971601,95.57,31.21,14,04:17:00,1,0
50,16,21,6.39423,96.51,31.07,2,04:18:00,1,0
74,48,-27,6.619563,95.82,31.43,11,04:19:00,1,0
-41,69,88,6.186876,92.5,31.13,12,04:20:00,1,0
-41,-65,87,6.497287,99.32,31.18,1,04:21:00,1,0
32,57,16,6.261323,90.66,31.31,18,04:22:00,1,0
-62,39,61,6.30897,95.28,31.13,13,04:23:00,1,0
-34,38,-90,6.314226,97.55,31.2,16,04:24:00,1,0
23,-63,13,6.403225,90.61,31.19,13,04:25:00,1,0
-16,-9,99,6.403021,93.54,31.09,6,04:26:00,1,0
10,90,58,6.474448,88.83,31.26,11,04:27:00,1,0
-10,78,-38,6.526711,99.06,31.2,6,04:28:00,1,0
68,-85,1,6.545142,94.49,31.14,9,04:29:00,1,0
47,22,-38,6.936142,110.02,31.73,4,04:30:00,2,0
